rank_diff,elo_diff,grass_win_pct_diff,form5_grass_diff,form10_all_diff,rest_days_diff,month_sin,month_cos,is_wimbledon,round_encoded,label,year,tourney_name,winner_name,loser_name
85.0,86.84767752574226,-0.22058823529411764,0.25,-0.050000000000000044,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2022,wimbledon,fritz t.,kubler j.
-1.0,-294.2485965695396,-0.12607594936708855,-0.0,-0.19999999999999996,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2007,wimbledon,federer r.,nadal r.
26.0,-14.799010381802418,-0.125,0.20000000000000007,-0.125,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2023,wimbledon,galan d.e.,ymer m.
-481.0,-5.468410164528223,0.025000000000000022,-0.19999999999999996,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,1,2007,ordina open,wessels p.,robredo t.
57.0,68.9077698111173,0.06862745098039225,-0.0,0.10000000000000009,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2005,stella artois,karlovic i.,johansson t.
8.0,-22.96290005640367,-0.16666666666666669,-0.09999999999999998,-0.16666666666666669,-1.0,1.2246467991473532e-16,-1.0,0,0,1,2005,stella artois,zib t.,kim k.
32.0,-14.651749176784506,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,3,1,2024,mallorca,alexander shevchenko,constant lestienne
-10.0,73.62708888367251,0.02508960573476704,-0.20000000000000007,0.14444444444444438,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2005,nottingham open,gasquet r.,srichaphan p.
-34.0,-43.49374196693043,0.02922077922077926,-0.0,0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2008,slazenger open,verdasco f.,cilic m.
100.0,1.7774057062545126,0.0,-0.19999999999999996,0.0,-13.0,1.2246467991473532e-16,-1.0,0,0,1,2013,aegon championships,sijsling i.,ito t.
18.0,197.47789775480214,0.18041237113402064,0.0,0.09999999999999998,2.0,1.2246467991473532e-16,-1.0,0,0,1,2019,rosmalen grass court championships,gasquet r.,jarry n.
-56.0,49.181996382320676,0.18571428571428575,0.2,0.09999999999999998,-14.0,1.2246467991473532e-16,-1.0,0,0,0,2017,mercedes cup,struff j.l.,lacko l.
41.0,44.79161838616437,0.1964285714285714,0.39999999999999997,0.1964285714285714,-4.0,1.2246467991473532e-16,-1.0,0,0,0,2022,mallorca championships,giron m.,van de zandschulp b.
44.0,-2.6411007093224725,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,1.2246467991473532e-16,-1.0,0,5,1,2024,halle,hubert hurkacz,marcos giron
49.0,174.8580697371808,0.1954545454545455,0.2,0.09999999999999998,6.0,1.2246467991473532e-16,-1.0,1,0,1,2012,wimbledon,karlovic i.,sela d.
-81.0,31.57177434397113,0.04599761051373963,-0.0,-0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2022,wimbledon,norrie c.,johnson s.
-20.0,-67.13595564005163,-0.06759906759906764,-0.20000000000000007,-0.09999999999999998,0.0,1.2246467991473532e-16,-1.0,0,0,1,2023,rosmalen grass court championships,griekspoor t.,de minaur a.
65.0,-33.05099734159057,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2011,hall of fame championships,ebden m.,bachinger m.
-2.0,-41.357576640514026,-0.11455108359133126,0.19999999999999996,-0.09999999999999998,-10.0,1.2246467991473532e-16,-1.0,0,0,1,2025,mallorca championships,rinderknech a.,dzumhur d.
167.0,243.6796700529303,0.8928571428571429,0.8,0.9,-7.0,1.2246467991473532e-16,-1.0,1,0,1,2002,wimbledon,hewitt l.,carraz g.
-127.0,42.62356629003966,0.4166666666666667,0.4166666666666667,0.4166666666666667,7.0,-0.4999999999999997,-0.8660254037844388,1,1,0,2024,wimbledon,thiago seyboth wild,paul jubb
30.0,-168.80315523212175,-0.21999999999999997,-0.20000000000000007,-0.30000000000000004,0.0,1.2246467991473532e-16,-1.0,1,0,1,2005,wimbledon,johansson j.,rusedski g.
-162.0,-262.6648259420915,-0.7209302325581395,-0.8,-0.8,26.0,1.2246467991473532e-16,-1.0,0,0,0,2011,gerry weber open,berdych t.,bemelmans r.
-17.0,-81.34721502670118,-0.25892857142857145,-0.19999999999999996,-0.19999999999999996,-339.0,1.2246467991473532e-16,-1.0,0,0,1,2022,halle open,basilashvili n.,rublev a.
151.0,-4.054898324533497,0.09782608695652173,0.35,0.15000000000000002,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2018,wimbledon,edmund k.,klahn b.
-53.0,-93.8673292761423,-0.625,-0.6,-0.625,-4.0,1.2246467991473532e-16,-1.0,1,0,0,2005,wimbledon,mayer f.,ventura s.
-116.0,-310.00127898921073,-0.16260162601626016,-0.33333333333333337,-0.2333333333333334,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2005,wimbledon,roddick a.,bracciali d.
41.0,202.16988447405015,0.29999999999999993,0.6000000000000001,0.5,-355.0,1.2246467991473532e-16,-1.0,1,0,1,2007,wimbledon,berdych t.,massu n.
92.0,-58.80112617442364,-0.3384615384615384,-0.39999999999999997,-0.3,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2008,wimbledon,garcia-lopez g.,almagro n.
13.0,110.970267042165,0.23992673992673996,0.0,0.3,-1.0,1.2246467991473532e-16,-1.0,1,0,1,2016,wimbledon,mannarino a.,edmund k.
-68.0,-228.7138561975355,-0.5277777777777778,-0.6,-0.43333333333333335,-351.0,1.2246467991473532e-16,-1.0,1,0,0,2010,wimbledon,berdych t.,golubev a.
1.0,-213.95798059005006,-0.19891989198919896,-0.4,-0.30000000000000004,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2019,wimbledon,querrey s.,millman j.
85.0,102.73513372967727,0.0949275362318841,-0.0,0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2009,aegon international,dancevic f.,santoro f.
61.0,212.98148154034084,0.3391304347826086,0.19999999999999996,0.19999999999999996,-713.0,1.2246467991473532e-16,-1.0,1,0,1,2005,wimbledon,henman t.,nieminen j.
-120.0,30.755196505741424,-0.2857142857142857,-0.2,-0.2857142857142857,-14.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2001,hall of fame championships,weiner g.,sa a.
-14.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,1,2015,aegon open,chung h.,ramos-vinolas a.
29.0,-76.92572384925188,-0.07482993197278909,-0.19999999999999996,-0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2017,wimbledon,zverev m.,tomic b.
-26.0,18.898624040642062,0.10588235294117654,-0.20000000000000007,-0.0,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2001,wimbledon,federer r.,bjorkman j.
72.0,24.3357487129158,0.6,0.4,0.6,14.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2001,hall of fame championships,blake j.,voltchkov v.
-152.0,32.957936959518975,0.13636363636363635,0.19999999999999996,0.09999999999999998,-14.0,1.2246467991473532e-16,-1.0,0,0,0,2003,gerry weber open,koubek s.,allegro y.
6.0,-198.23005457028262,-0.6304347826086957,-0.6,-0.6,359.0,1.2246467991473532e-16,-1.0,0,0,0,2012,aegon international,baghdatis m.,andujar p.
12.0,-101.49947304731836,-0.3928571428571429,-0.35,-0.44999999999999996,2.0,1.2246467991473532e-16,-1.0,0,0,1,2012,unicef open,lorenzi p.,dodig i.
14.0,139.6461748446984,0.18336886993603413,-0.0,-0.0,3.0,1.2246467991473532e-16,-1.0,1,0,0,2012,wimbledon,fognini f.,llodra m.
101.0,65.20939869004883,0.8,0.8,0.8,0.0,1.2246467991473532e-16,-1.0,0,0,1,2000,heineken trophy,krajicek r.,sluiter r.
68.0,478.8281106531763,0.3688524590163934,0.4,0.4,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2023,wimbledon,djokovic n.,thompson j.
4.0,-2.5884422743199593,0.0,0.09999999999999998,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,1,2010,unicef open,giraldo s.,chiudinelli m.
-247.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,1,2005,stella artois,murray a.,ventura s.
-79.0,-78.41257402237261,-0.050000000000000044,-0.0,-0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2013,wimbledon,melzer j.,stakhovsky s.
123.0,-68.00066381072361,-0.19886363636363635,0.19999999999999996,-0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2011,hall of fame championships,isner j.,clement a.
-19.0,-496.6119634811789,-0.3545454545454545,-0.4,-0.5,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2021,wimbledon,djokovic n.,garin c.
77.0,5.761326957540859,-0.07142857142857145,-0.09999999999999998,0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2004,hall of fame championships,melzer j.,mahut n.
-10.0,47.50508171652723,0.14431673052362703,0.4,0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2022,eastbourne international,fritz t.,de minaur a.
43.0,248.61086096456575,0.4558823529411765,0.35,0.44999999999999996,-3.0,1.2246467991473532e-16,-1.0,0,0,1,2015,gerry weber open,berdych t.,estrella burgos v.
19.0,275.33970315217925,0.16666666666666674,0.4,0.2333333333333334,0.0,1.2246467991473532e-16,-1.0,0,0,1,2022,queen's club championships,berrettini m.,van de zandschulp b.
70.0,-30.59324673862602,-0.14871794871794874,-0.20000000000000007,-0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2006,wimbledon,nieminen j.,kohlschreiber p.
-64.0,-160.28478130598182,0.09615384615384615,0.15000000000000002,0.050000000000000044,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2023,hall of fame championships,michelsen a.,isner j.
42.0,-35.1244152190352,-0.009090909090909094,0.0,-0.19999999999999996,706.0,1.2246467991473532e-16,-1.0,0,0,1,2021,mercedes cup,de minaur a.,thompson j.
43.0,115.24876389625388,0.10189075630252098,0.6000000000000001,0.29999999999999993,-1.0,1.2246467991473532e-16,-1.0,0,0,1,2025,halle open,zverev a.,sonego l.
-12.0,-11.030325913670595,-0.375,-0.4,-0.375,-7.0,1.2246467991473532e-16,-1.0,1,0,1,2001,wimbledon,pless k.,siemerink j.
-259.0,68.04488540212742,0.41666666666666663,0.35,0.41666666666666663,1.0,1.2246467991473532e-16,-1.0,0,0,0,2023,queen's club championships,rune h.,peniston r.
43.0,91.09275406449069,0.22499999999999998,-0.0,-0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,2021,halle open,struff j.l.,medvedev d.
-26.0,-68.37484330882421,0.2857142857142857,0.4,0.3,347.0,1.2246467991473532e-16,-1.0,0,0,1,2010,aegon championships,kunitsyn i.,marchenko i.
144.0,-30.288793592571437,-0.12878787878787873,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2001,hall of fame championships,schuettler r.,damm m.
56.0,83.29213630935601,0.22173913043478255,0.0,0.29999999999999993,-337.0,1.2246467991473532e-16,-1.0,1,0,1,2022,wimbledon,otte o.,gojowczyk p.
-20.0,-12.22488145671332,0.10064935064935066,-0.0,0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2022,wimbledon,norrie c.,paul t.
66.0,97.1906758883656,0.38888888888888884,0.30000000000000004,0.38888888888888884,-7.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2000,hall of fame championships,wessels p.,prinosil d.
44.0,-16.670707795713724,0.0,0.0,0.0,-21.0,-0.4999999999999997,-0.8660254037844388,1,1,1,2024,wimbledon,tomas machac,david goffin
-19.0,27.27467929068098,-0.2,-0.2,-0.2,-5.0,1.2246467991473532e-16,-1.0,1,0,1,2021,wimbledon,martinez p.,travaglia s.
76.0,-27.426473872387078,0.15947467166979368,0.20000000000000007,0.20000000000000007,347.0,1.2246467991473532e-16,-1.0,0,0,0,2015,topshelf open,mahut n.,bautista r.
120.0,126.26087078543992,0.08163265306122447,-0.19999999999999996,-0.0,-2.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2022,hall of fame championships,purcell m.,mannarino a.
-16.0,-79.29028583560807,-0.062411347517730476,-0.19999999999999996,-0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2015,wimbledon,monfils g.,mannarino a.
380.0,59.228219277679955,-0.4,-0.19999999999999996,-0.30000000000000004,0.0,1.2246467991473532e-16,-1.0,0,0,1,2019,antalya open,dzumhur d.,celikbilek a.
-82.0,-81.32956368624468,-0.03703703703703709,-0.20000000000000007,-0.20000000000000007,-350.0,1.2246467991473532e-16,-1.0,0,0,0,2003,stella artois,schalken s.,martin t.
-20.0,-13.514086628101722,0.04112808460634554,0.0,0.0,4.0,1.2246467991473532e-16,-1.0,0,0,1,2006,red letter days open,lopez f.,rochus o.
-16.0,-347.5538904554098,-0.11263736263736257,-0.4,-0.30000000000000004,-1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2016,wimbledon,murray a.,kyrgios n.
-87.0,-69.61999211868715,-0.12727272727272732,-0.20000000000000007,-0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2001,wimbledon,agassi a.,massu n.
36.0,27.724772586987683,0.1470588235294118,0.19999999999999996,0.09999999999999998,0.0,1.2246467991473532e-16,-1.0,1,0,1,2005,wimbledon,ferrero j.c.,lee h.t.
32.0,49.46051101494004,0.35,0.35,0.35,-2.0,1.2246467991473532e-16,-1.0,0,0,1,2012,aegon championships,ebden m.,bachinger m.
65.0,-110.31009664045587,-0.05445783132530113,-0.20000000000000007,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2015,topshelf open,mahut n.,mannarino a.
34.0,-128.86907948305452,-0.18560606060606066,-0.19999999999999996,0.0,0.0,1.2246467991473532e-16,-1.0,1,0,1,2007,wimbledon,soderling r.,grosjean s.
24.0,61.4853501090754,0.12631578947368416,0.19999999999999996,0.09999999999999998,9.0,1.2246467991473532e-16,-1.0,0,0,1,2014,aegon championships,tomic b.,smyczek t.
121.0,51.44528575234472,0.12857142857142856,0.19999999999999996,0.12857142857142856,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2017,wimbledon,bautista agut r.,gojowczyk p.
126.0,84.9263805016044,0.2777777777777778,0.39999999999999997,0.2777777777777778,3.0,1.2246467991473532e-16,-1.0,0,0,1,2021,viking international,de minaur a.,broady l.
27.0,-155.84039410271862,-0.41269841269841273,-0.6,-0.4888888888888889,1086.0,1.2246467991473532e-16,-1.0,0,0,0,2014,aegon international,tomic b.,golubev a.
-152.0,-25.035376849069053,-0.03260869565217392,-0.0,-0.0,-3.0,1.2246467991473532e-16,-1.0,0,0,0,2023,rosmalen grass court championships,djere l.,berankis r.
-44.0,-76.2469601824373,-0.009615384615384581,-0.0,0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2014,aegon championships,querrey s.,kudla d.
-47.0,101.89536512536893,0.20721357850070715,-0.0,-0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2019,wimbledon,pella g.,seppi a.
-9.0,-83.44413724933747,-0.28846153846153844,-0.35,-0.35,1.0,1.2246467991473532e-16,-1.0,0,0,0,2016,aegon open,mannarino a.,fritz t.
-57.0,-65.4821072564232,-0.06853854202999654,-0.4,-0.19999999999999996,4.0,1.2246467991473532e-16,-1.0,0,0,1,2018,gerry weber open,mayer f.,gasquet r.
123.0,164.13464818899683,-0.23529411764705888,-0.19999999999999996,-0.19999999999999996,0.0,1.2246467991473532e-16,-1.0,1,0,1,2003,wimbledon,henman t.,soderling r.
-40.0,-77.26503292452412,-0.2222222222222222,-0.20000000000000007,-0.2222222222222222,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2001,stella artois,hewitt l.,rusedski g.
-30.0,-223.89403576121435,-0.10326797385620912,-0.19999999999999996,-0.14444444444444438,-1.0,1.2246467991473532e-16,-1.0,0,0,0,2015,aegon championships,lopez f.,sousa j.
81.0,57.08170166680452,0.5384615384615384,0.2,0.4,-364.0,1.2246467991473532e-16,-1.0,1,0,0,2006,wimbledon,karanusic r.,schuettler r.
84.0,273.1718075180106,0.2158119658119657,-0.0,0.20000000000000007,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2012,gerry weber open,haas t.,federer r.
-50.0,-13.13496620338583,0.054545454545454564,-0.0,0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2022,mallorca championships,tsitsipas s.,bonzi b.
23.0,-126.67390352832172,-0.32352941176470584,-0.4,-0.4,-334.0,1.2246467991473532e-16,-1.0,0,0,0,2015,aegon open,sela d.,gimeno-traver d.
-45.0,2.9822899395528566,-0.4,-0.4,-0.4,-14.0,1.2246467991473532e-16,-1.0,1,0,0,2021,wimbledon,hurkacz h.,musetti l.
102.0,105.08283532991618,0.6428571428571429,0.8,0.7,-364.0,1.2246467991473532e-16,-1.0,1,0,1,2002,wimbledon,malisse x.,blanco g.
-60.0,-46.57937804927792,-0.13450292397660824,-0.39999999999999997,-0.15555555555555556,2.0,1.2246467991473532e-16,-1.0,1,0,1,2007,wimbledon,serra f.,kohlschreiber p.
134.0,1.8908914256401204,-0.0,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2022,queen's club championships,peniston r.,cerundolo f.
120.0,252.03278617069645,0.10752688172043012,0.33333333333333337,0.2333333333333334,-2.0,1.2246467991473532e-16,-1.0,1,0,1,2008,wimbledon,nadal r.,beck a.
139.0,0.36774000228206205,-0.0,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2022,rosmalen grass court championships,van rijthoven t.,gaston h.
186.0,-14.478983039988634,-0.5714285714285714,-0.6,-0.5,0.0,1.2246467991473532e-16,-1.0,0,0,1,2017,antalya open,sugita y.,altmaier d.
-343.0,-25.475666949458628,-0.5555555555555556,-0.4,-0.5,-17.0,1.2246467991473532e-16,-1.0,1,0,0,2004,wimbledon,pavel a.,ram a.
-70.0,-20.493519150968496,-0.0,-0.0,-0.0,-707.0,1.2246467991473532e-16,-1.0,0,0,0,2025,halle open,machac t.,de jong j.
-72.0,-24.3357487129158,-0.6,-0.4,-0.6,-14.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2001,hall of fame championships,blake j.,voltchkov v.
24.0,-44.96531392812312,-0.75,-0.75,-0.75,0.0,1.2246467991473532e-16,-1.0,1,0,1,2000,wimbledon,henman t.,arazi h.
-402.0,54.04474845792379,0.6666666666666667,0.6,0.6666666666666667,-0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2000,hall of fame championships,arthurs w.,fish m.
20.0,9.896127862061576,0.23809523809523808,0.2666666666666666,0.16666666666666663,-2.0,1.2246467991473532e-16,-1.0,0,0,0,2007,ordina open,tipsarevic j.,gicquel m.
-48.0,-65.4817383116822,-0.6,-0.6,-0.6,3.0,1.2246467991473532e-16,-1.0,1,0,1,2006,wimbledon,dlouhy l.,serra f.
-15.0,-74.62836568935222,-0.22222222222222227,-0.39999999999999997,-0.16666666666666669,-6.0,1.2246467991473532e-16,-1.0,1,0,0,2012,wimbledon,mahut n.,lorenzi p.
22.0,-23.047662099463423,0.006993006993006978,-0.0,0.2,1.0,1.2246467991473532e-16,-1.0,0,0,0,2013,topshelf open,garcia-lopez g.,brands d.
254.0,-34.752001918857104,-0.5789473684210527,-0.8,-0.5,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2002,hall of fame championships,lee m.,blake t.
112.0,130.3844447804379,0.3888888888888889,0.46666666666666673,0.5666666666666667,0.0,1.2246467991473532e-16,-1.0,0,0,1,2002,queens club,henman t.,lee h.t.
-91.0,-33.23692482145134,-0.11538461538461542,-0.0,-0.09999999999999998,7.0,1.2246467991473532e-16,-1.0,1,0,0,2002,wimbledon,safin m.,pioline c.
-91.0,-323.02556956595276,-0.35600000000000004,-0.6,-0.49999999999999994,1425.0,1.2246467991473532e-16,-1.0,0,0,0,2021,queen's club championships,lopez f.,marchenko i.
-27.0,-44.642213621949395,-0.06493506493506496,0.0,-0.02857142857142858,0.0,1.2246467991473532e-16,-1.0,0,0,1,2006,red letter days open,seppi a.,murray a.
-52.0,-64.00155821315116,-0.75,-0.75,-0.75,-7.0,1.2246467991473532e-16,-1.0,1,0,1,2000,wimbledon,johansson t.,kafelnikov y.
117.0,36.01246023282829,0.009803921568627416,0.0,0.10000000000000003,-2.0,1.2246467991473532e-16,-1.0,0,0,1,2016,aegon open,jaziri m.,ward j.
-103.0,-11.594499106515059,-0.02571428571428569,-0.0,0.09999999999999998,-1.0,1.2246467991473532e-16,-1.0,0,0,0,2016,mercedes cup,kohlschreiber p.,stepanek r.
-50.0,-92.21166450671694,-0.18840579710144922,-0.20000000000000007,-0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2006,ordina open,ferrero j.c.,melzer j.
88.0,22.608736667453968,-0.030651340996168508,0.19999999999999996,-0.0,5.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2018,wimbledon,baghdatis m.,thiem d.
-72.0,-4.606037751071426,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669,364.0,1.2246467991473532e-16,-1.0,1,0,1,2015,wimbledon,herbert p.h.,chung h.
-122.0,-138.85898633173474,-0.06212121212121213,-0.19999999999999996,-0.4,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2004,wimbledon,federer r.,johansson t.
1.0,-3.1834216306840517,-0.04761904761904756,0.19999999999999996,-0.19999999999999996,7.0,1.2246467991473532e-16,-1.0,1,0,1,2004,wimbledon,martin t.,canas g.
-23.0,-96.98716234285666,-0.13166144200626956,-0.19999999999999996,-0.19999999999999996,0.0,1.2246467991473532e-16,-1.0,0,0,1,2023,halle open,jarry n.,tsitsipas s.
-256.0,-19.783211952002148,0.11363636363636365,0.15000000000000002,0.050000000000000044,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2021,viking international,sonego l.,purcell m.
14.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2000,nottingham open,bjorkman j.,fromberg r.
18.0,13.061446304167703,-0.0,-0.0,-0.0,7.0,1.2246467991473532e-16,-1.0,0,0,0,2000,nottingham open,arthurs w.,schuettler r.
161.0,227.13498742218349,0.20967741935483875,0.30000000000000004,0.09999999999999998,341.0,1.2246467991473532e-16,-1.0,0,0,1,2014,aegon championships,berdych t.,duckworth j.
-42.0,88.95037744704541,0.04341736694677867,-0.4,-0.20000000000000007,0.0,1.2246467991473532e-16,-1.0,0,0,1,2025,queen's club championships,bautista agut r.,rune h.
-59.0,7.748061775880842,-0.012499999999999956,-0.0,0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2014,wimbledon,robredo t.,mannarino a.
10.0,-75.7934203099428,-0.46153846153846156,-0.6,-0.6,1.0,1.2246467991473532e-16,-1.0,0,0,0,2011,aegon international,benneteau j.,sweeting r.
-35.0,-27.888117914110808,-0.06521739130434778,0.19999999999999996,-0.09999999999999998,-3.0,1.2246467991473532e-16,-1.0,0,0,0,2008,stella artois,verdasco f.,lee h.t.
-58.0,-69.66106274111121,-0.11446740858505566,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2010,wimbledon,berdych t.,becker b.
49.0,111.37435888267737,0.14298245614035093,0.0,0.10000000000000009,0.0,1.2246467991473532e-16,-1.0,0,0,1,2011,aegon championships,llodra m.,benneteau j.
-35.0,4.448808861216094,0.07142857142857145,0.09999999999999998,0.07142857142857145,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2023,eastbourne international,cerundolo f.,zhang zh.
21.0,-91.13040738227392,-0.2936507936507936,-0.39999999999999997,-0.17142857142857137,366.0,1.2246467991473532e-16,-1.0,1,0,0,2015,wimbledon,zverev a.,gabashvili t.
-28.0,-45.608892555153034,-0.4878048780487805,-0.4,-0.4,10.0,1.2246467991473532e-16,-1.0,1,0,0,2016,wimbledon,stakhovsky s.,nishioka y.
63.0,-39.09280175044819,-0.75,-0.75,-0.75,1.0,1.2246467991473532e-16,-1.0,0,0,1,2025,rosmalen grass court championships,borges n.,virtanen o.
43.0,23.145404044906172,0.07954545454545453,-0.2,0.0,-13.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2010,hall of fame championships,ram r.,navarro-pastor i.
-18.0,-17.10382819702818,-0.14035087719298245,-0.06666666666666671,0.033333333333333326,-1.0,1.2246467991473532e-16,-1.0,0,0,0,2023,eastbourne international,kecmanovic m.,wu y.
2.0,13.551676917868463,0.038461538461538436,-0.0,0.30000000000000004,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2009,wimbledon,stepanek r.,ferrer d.
-37.0,-6.313724232755931,-0.022875816993464027,-0.20000000000000007,-0.19999999999999996,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2021,wimbledon,fucsovics m.,schwartzman d.
-12.0,-152.51268008842612,-0.23619047619047617,-0.0,-0.20000000000000007,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2004,stella artois,roddick a.,srichaphan p.
164.0,74.74612324863051,0.282051282051282,0.0,0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2006,wimbledon,nadal r.,labadze i.
-88.0,-209.82477853094792,-0.393939393939394,-0.6000000000000001,-0.4,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2008,wimbledon,djokovic n.,berrer m.
-34.0,-4.391589461844433,-0.021531100478468956,-0.0,-0.10000000000000009,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2016,wimbledon,raonic m.,querrey s.
-317.0,-105.78305695251561,-0.16666666666666663,-0.25,-0.15000000000000002,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2001,heineken trophy,hewitt l.,elseneer g.
-6.0,185.0723831938874,0.35000000000000003,0.6,0.5,-4.0,1.2246467991473532e-16,-1.0,0,0,1,2016,aegon open,mannarino a.,lorenzi p.
-65.0,-202.19621681715216,-0.3096774193548387,-0.4,-0.30000000000000004,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2003,wimbledon,federer r.,koubek s.
-52.0,-100.24624409434773,-0.22727272727272724,-0.20000000000000007,-0.19999999999999996,0.0,1.2246467991473532e-16,-1.0,1,0,1,2004,wimbledon,beck k.,robredo t.
-12.0,-60.837303680366404,-0.2142857142857143,-0.39999999999999997,-0.2142857142857143,1.0,1.2246467991473532e-16,-1.0,0,0,1,2023,eastbourne international,barrere g.,ruusuvuori e.
11.0,82.00470021013916,-0.23076923076923078,-0.2,-0.3,-14.0,1.2246467991473532e-16,-1.0,1,0,1,2008,wimbledon,bellucci t.,kunitsyn i.
165.0,-100.92844622033226,-0.08731808731808732,0.20000000000000007,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,1,2006,stella artois,gonzalez f.,philippoussis m.
-248.0,-16.553967729920714,-0.5,-0.5,-0.5,21.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2001,hall of fame championships,blake j.,capalik k.
1.0,105.91283407240144,0.0505050505050505,-0.19999999999999996,-0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2012,wimbledon,murray a.,ferrer d.
-32.0,100.42333958582185,0.3109756097560976,0.15000000000000002,0.15000000000000002,0.0,1.2246467991473532e-16,-1.0,0,0,1,2009,aegon championships,llodra m.,korolev e.
113.0,458.3489143802983,0.3198776758409786,0.4,0.4,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2021,wimbledon,djokovic n.,kudla d.
-662.0,-16.582296585211225,-0.48148148148148145,-0.4,-0.4,-356.0,1.2246467991473532e-16,-1.0,0,0,0,2008,gerry weber open,vacek j.,lipsky s.
