tourney_name,tourney_date,surface,round,winner_name,loser_name,winner_rank,loser_rank,best_of,source,year
mallorca championships,2022-06-23,grass,quarterfinals,tsitsipas s.,giron m.,6,67.0,3.0,tennis_data,2022
mallorca championships,2022-06-23,grass,quarterfinals,bonzi b.,altmaier d.,56,64.0,3.0,tennis_data,2022
eastbourne international,2022-06-23,grass,2nd round,peniston r.,martinez p.,147,49.0,3.0,tennis_data,2022
eastbourne international,2022-06-23,grass,quarterfinals,cressy m.,norrie c.,60,12.0,3.0,tennis_data,2022
mallorca championships,2022-06-23,grass,quarterfinals,bautista agut r.,medvedev d.,20,1.0,3.0,tennis_data,2022
eastbourne international,2022-06-23,grass,quarterfinals,draper j.,peniston r.,108,147.0,3.0,tennis_data,2022
eastbourne international,2022-06-23,grass,quarterfinals,de minaur a.,paul t.,24,35.0,3.0,tennis_data,2022
eastbourne international,2022-06-23,grass,quarterfinals,fritz t.,bublik a.,14,39.0,3.0,tennis_data,2022
eastbourne international,2022-06-24,grass,semifinals,cressy m.,draper j.,60,108.0,3.0,tennis_data,2022
eastbourne international,2022-06-24,grass,semifinals,fritz t.,de minaur a.,14,24.0,3.0,tennis_data,2022
mallorca championships,2022-06-24,grass,semifinals,tsitsipas s.,bonzi b.,6,56.0,3.0,tennis_data,2022
mallorca championships,2022-06-24,grass,semifinals,bautista agut r.,bellier a.,20,303.0,3.0,tennis_data,2022
eastbourne international,2022-06-25,grass,the final,fritz t.,cressy m.,14,60.0,3.0,tennis_data,2022
mallorca championships,2022-06-25,grass,the final,tsitsipas s.,bautista agut r.,6,20.0,3.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,tabilo a.,djere l.,78,57.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,vesely j.,coria f.,68,67.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,van rijthoven t.,delbonis f.,104,84.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,sinner j.,wawrinka s.,13,267.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,kecmanovic m.,millman j.,30,85.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,bublik a.,fucsovics m.,38,59.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,griekspoor t.,fognini f.,53,63.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,murray a.,duckworth j.,52,74.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,otte o.,gojowczyk p.,36,92.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,alcaraz c.,struff j.l.,7,155.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,lajovic d.,carreno busta p.,64,20.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,kokkinakis t.,majchrzak k.,79,91.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,ruud c.,ramos-vinolas a.,6,39.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,djokovic n.,kwon s.w.,3,81.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,isner j.,couacaud e.,24,206.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,basilashvili n.,rosol l.,26,280.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,halys q.,paire b.,82,73.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,marterer m.,bedene a.,172,200.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,norrie c.,andujar p.,12,100.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,humbert u.,etcheverry t.,112,77.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,davidovich fokina a.,hurkacz h.,37,10.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,mannarino a.,purcell m.,86,209.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,paul t.,verdasco f.,32,115.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,tiafoe f.,vavassori a.,28,256.0,5.0,tennis_data,2022
wimbledon,2022-06-27,grass,1st round,munar j.,monteiro t.,71,89.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,draper j.,bergs z.,94,146.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,gray a.,tseng c.h.,288,95.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,nadal r.,cerundolo f.,4,41.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,thompson j.,carballes baena r.,76,87.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,cressy m.,auger-aliassime f.,45,9.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,van de zandschulp b.,lopez f.,25,240.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,ruusuvuori e.,nishioka y.,49,101.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,schwartzman d.,kozlov s.,15,107.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,galan d.e.,koepfer d.,109,117.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,shapovalov d.,rinderknech a.,16,62.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,broady l.,klein l.,132,243.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,fritz t.,musetti l.,14,70.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,tsitsipas s.,ritschard a.,5,188.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,bautista agut r.,balazs a.,19,331.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,novak d.,bagnis f.,153,102.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,kubler j.,evans d.,99,33.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,krajinovic f.,lehecka j.,31,72.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,nakashima b.,kuhn n.,56,261.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,sonego l.,kudla d.,54,75.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,gasquet r.,sousa j.,69,60.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,mcdonald m.,borges n.,55,123.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,peniston r.,laaksonen h.,135,96.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,grenier h.,huesler m.a.,141,105.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,goffin d.,albot r.,58,113.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,baez s.,daniel t.,35,118.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,opelka r.,taberner c.,18,98.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,kyrgios n.,jubb p.,40,219.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,molcan a.,martinez p.,51,50.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,ymer m.,altmaier d.,88,61.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,johnson s.,dimitrov g.,93,21.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,brooksby j.,kukushkin m.,34,164.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,de minaur a.,dellien h.,27,80.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,sock j.,zapata miralles b.,103,90.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,gaston h.,popyrin a.,66,83.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,garin c.,ymer e.,43,137.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,giron m.,rune h.,65,29.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,harrison c.,clarke j.,251,156.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,berankis r.,querrey s.,106,157.0,5.0,tennis_data,2022
wimbledon,2022-06-28,grass,1st round,bonzi b.,kolar z.,47,119.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,norrie c.,munar j.,12,71.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,isner j.,murray a.,24,52.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,van rijthoven t.,opelka r.,104,18.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,paul t.,mannarino a.,32,86.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,vesely j.,davidovich fokina a.,68,37.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,sinner j.,ymer m.,13,88.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,basilashvili n.,halys q.,26,82.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,alcaraz c.,griekspoor t.,7,53.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,bublik a.,lajovic d.,38,64.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,djokovic n.,kokkinakis t.,3,79.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,tiafoe f.,marterer m.,28,172.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,humbert u.,ruud c.,112,6.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,kecmanovic m.,tabilo a.,30,78.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,johnson s.,peniston r.,93,135.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,goffin d.,baez s.,58,35.0,5.0,tennis_data,2022
wimbledon,2022-06-29,grass,2nd round,otte o.,harrison c.,36,251.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,de minaur a.,draper j.,27,94.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,brooksby j.,bonzi b.,34,47.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,nadal r.,berankis r.,4,106.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,nakashima b.,shapovalov d.,56,16.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,galan d.e.,bautista agut r.,109,19.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,garin c.,grenier h.,43,141.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,tsitsipas s.,thompson j.,5,76.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,sonego l.,gaston h.,54,66.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,kyrgios n.,krajinovic f.,40,31.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,fritz t.,gray a.,14,288.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,van de zandschulp b.,ruusuvuori e.,25,49.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,molcan a.,giron m.,51,65.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,gasquet r.,mcdonald m.,69,55.0,5.0,tennis_data,2022
wimbledon,2022-06-30,grass,2nd round,broady l.,schwartzman d.,132,15.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,norrie c.,johnson s.,12,93.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,alcaraz c.,otte o.,7,36.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,sinner j.,isner j.,13,24.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,paul t.,vesely j.,32,68.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,djokovic n.,kecmanovic m.,3,30.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,van rijthoven t.,basilashvili n.,104,26.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,2nd round,sock j.,cressy m.,103,45.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,goffin d.,humbert u.,58,112.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,3rd round,tiafoe f.,bublik a.,28,38.0,5.0,tennis_data,2022
wimbledon,2022-07-01,grass,2nd round,kubler j.,novak d.,99,153.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,garin c.,brooksby j.,43,34.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,kubler j.,sock j.,99,103.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,van de zandschulp b.,gasquet r.,25,69.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,de minaur a.,broady l.,27,132.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,nakashima b.,galan d.e.,56,109.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,fritz t.,molcan a.,14,51.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,kyrgios n.,tsitsipas s.,40,5.0,5.0,tennis_data,2022
wimbledon,2022-07-02,grass,3rd round,nadal r.,sonego l.,4,54.0,3.0,tennis_data,2022
wimbledon,2022-07-03,grass,4th round,sinner j.,alcaraz c.,13,7.0,5.0,tennis_data,2022
wimbledon,2022-07-03,grass,4th round,djokovic n.,van rijthoven t.,3,104.0,5.0,tennis_data,2022
wimbledon,2022-07-03,grass,4th round,goffin d.,tiafoe f.,58,28.0,5.0,tennis_data,2022
wimbledon,2022-07-03,grass,4th round,norrie c.,paul t.,12,32.0,5.0,tennis_data,2022
wimbledon,2022-07-04,grass,4th round,garin c.,de minaur a.,43,27.0,5.0,tennis_data,2022
wimbledon,2022-07-04,grass,4th round,kyrgios n.,nakashima b.,40,56.0,5.0,tennis_data,2022
wimbledon,2022-07-04,grass,4th round,fritz t.,kubler j.,14,99.0,5.0,tennis_data,2022
wimbledon,2022-07-04,grass,4th round,nadal r.,van de zandschulp b.,4,25.0,5.0,tennis_data,2022
wimbledon,2022-07-05,grass,quarterfinals,djokovic n.,sinner j.,3,13.0,5.0,tennis_data,2022
wimbledon,2022-07-05,grass,quarterfinals,norrie c.,goffin d.,12,58.0,5.0,tennis_data,2022
wimbledon,2022-07-06,grass,quarterfinals,nadal r.,fritz t.,4,14.0,5.0,tennis_data,2022
wimbledon,2022-07-06,grass,quarterfinals,kyrgios n.,garin c.,40,43.0,5.0,tennis_data,2022
wimbledon,2022-07-08,grass,semifinals,djokovic n.,norrie c.,3,12.0,5.0,tennis_data,2022
wimbledon,2022-07-08,grass,semifinals,kyrgios n.,nadal r.,40,4.0,5.0,tennis_data,2022
wimbledon,2022-07-10,grass,the final,djokovic n.,kyrgios n.,3,40.0,5.0,tennis_data,2022
hall of fame championships,2022-07-11,grass,1st round,gojowczyk p.,humbert u.,91,129.0,3.0,tennis_data,2022
hall of fame championships,2022-07-11,grass,1st round,sock j.,albot r.,100,110.0,3.0,tennis_data,2022
hall of fame championships,2022-07-11,grass,1st round,johnson s.,kozlov s.,95,104.0,3.0,tennis_data,2022
hall of fame championships,2022-07-11,grass,1st round,kubler j.,thompson j.,102,79.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,eubanks c.,koepfer d.,163,136.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,bonzi b.,blumberg w.,48,773.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,vesely j.,lopez f.,69,252.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,duckworth j.,broady l.,74,140.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,purcell m.,mannarino a.,202,82.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,halys q.,popyrin a.,86,85.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,krueger m.,van rijthoven t.,146,103.0,3.0,tennis_data,2022
hall of fame championships,2022-07-12,grass,1st round,murray a.,querrey s.,52,281.0,3.0,tennis_data,2022
hall of fame championships,2022-07-13,grass,2nd round,bonzi b.,eubanks c.,48,163.0,3.0,tennis_data,2022
hall of fame championships,2022-07-13,grass,2nd round,cressy m.,krueger m.,41,146.0,3.0,tennis_data,2022
hall of fame championships,2022-07-13,grass,2nd round,isner j.,gojowczyk p.,22,91.0,3.0,tennis_data,2022
hall of fame championships,2022-07-13,grass,2nd round,johnson s.,vesely j.,95,69.0,3.0,tennis_data,2022
hall of fame championships,2022-07-13,grass,2nd round,murray a.,purcell m.,52,202.0,3.0,tennis_data,2022
hall of fame championships,2022-07-13,grass,2nd round,duckworth j.,halys q.,74,86.0,3.0,tennis_data,2022
hall of fame championships,2022-07-13,grass,2nd round,bublik a.,sock j.,42,100.0,3.0,tennis_data,2022
hall of fame championships,2022-07-14,grass,quarterfinals,cressy m.,johnson s.,41,95.0,3.0,tennis_data,2022
hall of fame championships,2022-07-14,grass,2nd round,kubler j.,auger-aliassime f.,102,9.0,3.0,tennis_data,2022
hall of fame championships,2022-07-14,grass,quarterfinals,isner j.,bonzi b.,22,48.0,3.0,tennis_data,2022
hall of fame championships,2022-07-15,grass,quarterfinals,kubler j.,duckworth j.,102,74.0,3.0,tennis_data,2022
hall of fame championships,2022-07-15,grass,quarterfinals,bublik a.,murray a.,42,52.0,3.0,tennis_data,2022
hall of fame championships,2022-07-16,grass,semifinals,cressy m.,isner j.,41,22.0,3.0,tennis_data,2022
hall of fame championships,2022-07-16,grass,semifinals,bublik a.,kubler j.,42,102.0,3.0,tennis_data,2022
hall of fame championships,2022-07-17,grass,the final,cressy m.,bublik a.,41,42.0,3.0,tennis_data,2022
stuttgart open,2023-06-12,grass,1st round,watanuki y.,lopez f.,121.0,580.0,3.0,tennis_data,2023
stuttgart open,2023-06-12,grass,1st round,gasquet r.,eubanks c.,55.0,75.0,3.0,tennis_data,2023
stuttgart open,2023-06-12,grass,1st round,sonego l.,berrettini m.,41.0,21.0,3.0,tennis_data,2023
stuttgart open,2023-06-12,grass,1st round,musetti l.,gojo b.,17.0,111.0,3.0,tennis_data,2023
stuttgart open,2023-06-12,grass,1st round,lehecka j.,giron m.,37.0,57.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-12,grass,1st round,humbert u.,kubler j.,36.0,97.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-12,grass,1st round,hijikata r.,brouwer g.,133.0,145.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-12,grass,1st round,huesler m.a.,cressy m.,82.0,40.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,griekspoor t.,ymer m.,38.0,62.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,ruusuvuori e.,nakashima b.,42.0,54.0,3.0,tennis_data,2023
stuttgart open,2023-06-13,grass,1st round,barrere g.,otte o.,58.0,141.0,3.0,tennis_data,2023
stuttgart open,2023-06-13,grass,1st round,karatsev a.,moutet c.,48.0,77.0,3.0,tennis_data,2023
stuttgart open,2023-06-13,grass,1st round,o connell c.,altmaier d.,74.0,59.0,3.0,tennis_data,2023
stuttgart open,2023-06-13,grass,1st round,struff j.l.,zhang zh.,24.0,56.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,thompson j.,mpetshi g.,103.0,233.0,3.0,tennis_data,2023
stuttgart open,2023-06-13,grass,1st round,fucsovics m.,shapovalov d.,86.0,29.0,3.0,tennis_data,2023
stuttgart open,2023-06-13,grass,1st round,paul t.,bonzi b.,16.0,76.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,djere l.,berankis r.,60.0,212.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,mannarino a.,fils a.,52.0,66.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,mcdonald m.,ivashka i.,68.0,87.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,popyrin a.,rinderknech a.,90.0,85.0,3.0,tennis_data,2023
stuttgart open,2023-06-13,grass,1st round,wu y.,kyrgios n.,64.0,25.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-13,grass,1st round,bublik a.,goffin d.,47.0,126.0,3.0,tennis_data,2023
stuttgart open,2023-06-14,grass,2nd round,o connell c.,sonego l.,74.0,41.0,3.0,tennis_data,2023
stuttgart open,2023-06-14,grass,2nd round,hurkacz h.,watanuki y.,14.0,121.0,3.0,tennis_data,2023
stuttgart open,2023-06-14,grass,2nd round,tiafoe f.,lehecka j.,12.0,37.0,3.0,tennis_data,2023
stuttgart open,2023-06-14,grass,2nd round,musetti l.,barrere g.,17.0,58.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-14,grass,2nd round,mcdonald m.,coric b.,68.0,15.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-14,grass,2nd round,sinner j.,bublik a.,9.0,47.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-14,grass,2nd round,hijikata r.,huesler m.a.,133.0,82.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-14,grass,2nd round,ruusuvuori e.,humbert u.,42.0,36.0,3.0,tennis_data,2023
stuttgart open,2023-06-15,grass,2nd round,struff j.l.,paul t.,24.0,16.0,3.0,tennis_data,2023
stuttgart open,2023-06-15,grass,2nd round,gasquet r.,tsitsipas s.,55.0,5.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-15,grass,2nd round,de minaur a.,djere l.,18.0,60.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-15,grass,2nd round,mannarino a.,medvedev d.,52.0,3.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-15,grass,2nd round,griekspoor t.,popyrin a.,38.0,90.0,3.0,tennis_data,2023
stuttgart open,2023-06-15,grass,2nd round,fucsovics m.,wu y.,86.0,64.0,3.0,tennis_data,2023
stuttgart open,2023-06-15,grass,2nd round,fritz t.,karatsev a.,8.0,48.0,3.0,tennis_data,2023
stuttgart open,2023-06-16,grass,quarterfinals,tiafoe f.,musetti l.,12.0,17.0,3.0,tennis_data,2023
stuttgart open,2023-06-16,grass,quarterfinals,hurkacz h.,o connell c.,14.0,74.0,3.0,tennis_data,2023
stuttgart open,2023-06-16,grass,quarterfinals,struff j.l.,gasquet r.,24.0,55.0,3.0,tennis_data,2023
stuttgart open,2023-06-16,grass,quarterfinals,fucsovics m.,fritz t.,86.0,8.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-16,grass,quarterfinals,ruusuvuori e.,sinner j.,42.0,9.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-16,grass,quarterfinals,griekspoor t.,de minaur a.,38.0,18.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-16,grass,quarterfinals,thompson j.,mannarino a.,103.0,52.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-16,grass,quarterfinals,hijikata r.,mcdonald m.,133.0,68.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-17,grass,semifinals,griekspoor t.,ruusuvuori e.,38.0,42.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-17,grass,semifinals,thompson j.,hijikata r.,103.0,133.0,3.0,tennis_data,2023
stuttgart open,2023-06-17,grass,semifinals,tiafoe f.,fucsovics m.,12.0,86.0,3.0,tennis_data,2023
stuttgart open,2023-06-17,grass,semifinals,struff j.l.,hurkacz h.,24.0,14.0,3.0,tennis_data,2023
stuttgart open,2023-06-18,grass,the final,tiafoe f.,struff j.l.,12.0,24.0,3.0,tennis_data,2023
rosmalen grass court championships,2023-06-18,grass,the final,griekspoor t.,thompson j.,38.0,103.0,3.0,tennis_data,2023
queen's club championships,2023-06-19,grass,1st round,norrie c.,kecmanovic m.,13.0,40.0,3.0,tennis_data,2023
queen's club championships,2023-06-19,grass,1st round,peniston r.,humbert u.,265.0,37.0,3.0,tennis_data,2023
queen's club championships,2023-06-19,grass,1st round,schwartzman d.,mcdonald m.,107.0,67.0,3.0,tennis_data,2023
queen's club championships,2023-06-19,grass,1st round,musetti l.,choinski j.,16.0,167.0,3.0,tennis_data,2023
queen's club championships,2023-06-19,grass,1st round,cerundolo f.,paul t.,19.0,15.0,3.0,tennis_data,2023
queen's club championships,2023-06-19,grass,1st round,korda s.,evans d.,32.0,25.0,3.0,tennis_data,2023
queen's club championships,2023-06-19,grass,1st round,shelton b.,wolf j.j.,35.0,47.0,3.0,tennis_data,2023
halle open,2023-06-19,grass,1st round,djere l.,otte o.,65.0,228.0,3.0,tennis_data,2023
halle open,2023-06-19,grass,1st round,nakashima b.,ymer m.,54.0,63.0,3.0,tennis_data,2023
halle open,2023-06-19,grass,1st round,shapovalov d.,harris l.,27.0,291.0,3.0,tennis_data,2023
halle open,2023-06-19,grass,1st round,jarry n.,moutet c.,28.0,79.0,3.0,tennis_data,2023
halle open,2023-06-19,grass,1st round,tsitsipas s.,barrere g.,5.0,58.0,3.0,tennis_data,2023
halle open,2023-06-19,grass,1st round,medvedev d.,giron m.,3.0,57.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,bautista agut r.,vavassori a.,23.0,128.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,rune h.,cressy m.,6.0,42.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,mannarino a.,broady l.,46.0,143.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,lehecka j.,davidovich fokina a.,36.0,33.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,alcaraz c.,rinderknech a.,2.0,83.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,thompson j.,popyrin a.,76.0,94.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,tiafoe f.,van de zandschulp b.,10.0,41.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,dimitrov g.,ruusuvuori e.,26.0,44.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,de minaur a.,murray a.,18.0,38.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,hurkacz h.,eubanks c.,17.0,77.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,bublik a.,coric b.,48.0,14.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,griekspoor t.,carballes baena r.,29.0,52.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,rublev a.,wu y.,7.0,59.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,hanfmann y.,wessels l.,53.0,347.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,sinner j.,gasquet r.,9.0,49.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,sonego l.,karatsev a.,39.0,45.0,3.0,tennis_data,2023
queen's club championships,2023-06-20,grass,1st round,fritz t.,zapata miralles b.,8.0,50.0,3.0,tennis_data,2023
halle open,2023-06-20,grass,1st round,zverev a.,thiem d.,22.0,89.0,3.0,tennis_data,2023
queen's club championships,2023-06-21,grass,2nd round,musetti l.,shelton b.,16.0,35.0,3.0,tennis_data,2023
queen's club championships,2023-06-21,grass,2nd round,norrie c.,thompson j.,13.0,76.0,3.0,tennis_data,2023
queen's club championships,2023-06-21,grass,2nd round,rune h.,peniston r.,6.0,265.0,3.0,tennis_data,2023
queen's club championships,2023-06-21,grass,2nd round,korda s.,tiafoe f.,32.0,10.0,3.0,tennis_data,2023
halle open,2023-06-21,grass,2nd round,zverev a.,shapovalov d.,22.0,27.0,3.0,tennis_data,2023
